% isAttack tcpFlood:	444
% isAttack normal:	1332
% isAttack slowRead:	444
% isAttack httpFlood:	444
% isAttack slowHeaders:	444
% isAttack udpFlood:	372
% isAttack slowBody:	444
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,17,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute count numeric
@attribute dst_host_count numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,OTH,35,7,normal
tcp,OTH,1,1,normal
tcp,RSTO,0,0,normal
tcp,OTH,147,34,normal
tcp,OTH,6,6,normal
tcp,OTH,53,38,normal
tcp,OTH,2,2,normal
tcp,OTH,156,38,normal
tcp,OTH,236,48,normal
tcp,SF,0,0,normal
tcp,OTH,14,38,normal
tcp,OTH,93,17,normal
tcp,OTH,131,37,normal
tcp,OTH,117,8,normal
tcp,RSTO,0,0,normal
tcp,OTH,307,32,normal
tcp,OTH,82,34,normal
tcp,S1,0,0,normal
tcp,OTH,309,33,normal
tcp,OTH,6,6,normal
tcp,SF,0,0,normal
tcp,SF,4,9,normal
tcp,OTH,19,19,normal
tcp,OTH,20,22,normal
tcp,RSTR,0,2,normal
tcp,OTH,146,30,normal
tcp,OTH,73,33,normal
tcp,OTH,217,41,normal
tcp,OTH,294,33,normal
tcp,OTH,1,1,normal
tcp,OTH,41,39,normal
tcp,OTH,0,0,normal
tcp,OTH,2,24,normal
tcp,OTH,3,5,normal
tcp,OTH,11,11,normal
tcp,OTH,170,34,normal
tcp,OTH,197,35,normal
tcp,OTH,89,28,normal
tcp,SF,0,0,normal
tcp,OTH,16,16,normal
tcp,RSTO,6,6,normal
tcp,OTH,31,31,normal
tcp,SF,2,2,normal
tcp,OTH,23,35,normal
tcp,SF,0,0,normal
tcp,SF,2,2,normal
tcp,OTH,145,37,normal
tcp,OTH,8,8,normal
tcp,OTH,259,35,normal
tcp,OTH,213,32,normal
tcp,OTH,291,38,normal
tcp,OTH,81,18,normal
tcp,OTH,166,35,normal
tcp,OTH,88,28,normal
tcp,OTH,312,42,normal
tcp,OTH,166,37,normal
tcp,OTH,2,2,normal
tcp,OTH,46,35,normal
tcp,RSTO,1,1,normal
tcp,SF,0,5,normal
tcp,OTH,2,2,normal
tcp,SF,3,19,normal
tcp,OTH,74,40,normal
tcp,OTH,132,38,normal
tcp,OTH,7,7,normal
tcp,OTH,65,37,normal
tcp,SF,0,0,normal
tcp,OTH,41,39,normal
tcp,OTH,376,50,normal
tcp,OTH,224,33,normal
tcp,SF,0,0,normal
tcp,OTH,1,1,normal
tcp,OTH,238,24,normal
tcp,OTH,433,48,normal
tcp,RSTO,1,1,normal
tcp,OTH,97,32,normal
tcp,OTH,349,49,normal
tcp,OTH,167,22,normal
tcp,SF,2,4,normal
tcp,SF,0,0,normal
tcp,OTH,0,0,normal
tcp,SF,0,1,normal
tcp,OTH,121,9,normal
tcp,SF,2,3,normal
tcp,SF,2,2,normal
tcp,OTH,311,39,normal
tcp,OTH,59,36,normal
tcp,OTH,98,18,normal
tcp,OTH,206,30,normal
tcp,OTH,10,34,normal
tcp,OTH,43,27,normal
tcp,OTH,9,38,normal
tcp,OTH,52,34,normal
tcp,OTH,12,12,normal
tcp,S1,0,0,normal
tcp,OTH,90,39,normal
tcp,OTH,9,9,normal
tcp,SF,0,0,normal
tcp,OTH,166,34,normal
tcp,OTH,463,50,normal
tcp,OTH,487,49,normal
tcp,OTH,7,7,normal
tcp,OTH,350,49,normal
tcp,OTH,4,4,normal
tcp,OTH,8,24,normal
tcp,OTH,6,6,normal
tcp,OTH,114,37,normal
tcp,OTH,277,49,normal
tcp,OTH,53,36,normal
tcp,OTH,7,7,normal
tcp,OTH,308,49,normal
tcp,OTH,110,26,normal
tcp,OTH,188,33,normal
tcp,OTH,87,34,normal
tcp,OTH,70,25,normal
tcp,OTH,8,8,normal
tcp,RSTO,7,7,normal
tcp,OTH,44,36,normal
tcp,SF,0,0,normal
tcp,OTH,242,27,normal
tcp,OTH,56,33,normal
tcp,OTH,31,37,normal
tcp,OTH,47,32,normal
tcp,OTH,130,34,normal
tcp,OTH,3,24,normal
tcp,OTH,5,5,normal
tcp,OTH,2,9,normal
tcp,OTH,93,38,normal
tcp,OTH,53,15,normal
tcp,OTH,323,40,normal
tcp,OTH,0,23,normal
tcp,S1,3,3,normal
tcp,SF,0,0,normal
tcp,OTH,2,2,normal
tcp,OTH,53,38,normal
tcp,OTH,46,36,normal
tcp,OTH,113,17,normal
tcp,OTH,95,42,normal
tcp,OTH,3,12,normal
tcp,OTH,98,29,normal
tcp,OTH,2,12,normal
tcp,OTH,170,24,normal
tcp,S1,4,3,normal
tcp,OTH,59,38,normal
tcp,OTH,93,32,normal
tcp,OTH,41,41,normal
tcp,OTH,312,32,normal
tcp,SF,2,2,normal
tcp,OTH,57,34,normal
tcp,OTH,173,39,normal
tcp,OTH,310,33,normal
tcp,OTH,225,27,normal
tcp,OTH,1,1,normal
tcp,OTH,4,37,normal
tcp,OTH,38,38,normal
tcp,OTH,35,35,normal
tcp,OTH,305,49,normal
tcp,OTH,112,29,normal
tcp,OTH,4,4,normal
tcp,OTH,131,33,normal
tcp,OTH,24,24,normal
tcp,OTH,97,42,normal
tcp,OTH,39,39,normal
tcp,OTH,32,32,normal
tcp,OTH,18,34,normal
tcp,OTH,118,34,normal
tcp,OTH,481,49,normal
tcp,SF,1,3,normal
tcp,OTH,76,39,normal
tcp,OTH,162,19,normal
tcp,OTH,127,33,normal
tcp,SF,2,2,normal
tcp,OTH,101,12,normal
tcp,OTH,114,12,normal
tcp,OTH,22,22,normal
tcp,SF,0,1,normal
tcp,OTH,6,6,normal
tcp,OTH,324,42,normal
tcp,SF,0,0,normal
tcp,SF,1,6,normal
tcp,OTH,320,37,normal
tcp,OTH,2,6,normal
tcp,OTH,17,16,normal
tcp,OTH,8,20,normal
tcp,OTH,309,30,normal
tcp,OTH,31,31,normal
tcp,OTH,419,47,normal
tcp,OTH,127,33,normal
tcp,OTH,16,17,normal
tcp,OTH,226,28,normal
tcp,OTH,84,17,normal
tcp,OTH,316,37,normal
tcp,OTH,173,18,normal
tcp,OTH,4,4,normal
tcp,OTH,11,11,normal
tcp,SF,0,1,normal
tcp,OTH,432,48,normal
tcp,OTH,53,33,normal
tcp,OTH,109,43,normal
tcp,OTH,145,35,normal
tcp,SF,0,0,normal
tcp,OTH,34,34,normal
tcp,OTH,2,1,normal
tcp,OTH,6,12,normal
tcp,OTH,3,3,normal
tcp,OTH,317,38,normal
tcp,OTH,7,24,normal
tcp,RSTO,4,4,normal
tcp,OTH,123,37,normal
tcp,SF,0,0,normal
tcp,OTH,11,11,normal
tcp,OTH,1,1,normal
tcp,OTH,137,30,normal
tcp,OTH,3,15,normal
tcp,OTH,3,3,normal
tcp,OTH,168,36,normal
tcp,OTH,42,41,normal
tcp,RSTR,2,2,normal
tcp,OTH,148,32,normal
tcp,OTH,39,21,normal
tcp,OTH,12,2,normal
tcp,SF,2,2,normal
tcp,OTH,110,38,normal
tcp,OTH,17,25,normal
tcp,SF,1,4,normal
tcp,OTH,78,32,normal
tcp,OTH,121,31,normal
tcp,SF,0,0,normal
tcp,OTH,267,23,normal
tcp,RSTO,0,0,normal
tcp,OTH,217,41,normal
tcp,OTH,99,19,normal
tcp,OTH,69,25,normal
tcp,OTH,8,38,normal
tcp,OTH,250,33,normal
tcp,OTH,131,33,normal
tcp,SF,0,11,normal
tcp,S1,0,0,normal
tcp,S1,1,1,normal
tcp,RSTR,0,0,normal
tcp,OTH,172,19,normal
tcp,OTH,52,34,normal
tcp,OTH,95,32,normal
tcp,OTH,372,49,normal
tcp,OTH,161,42,normal
tcp,OTH,138,33,normal
tcp,OTH,13,13,normal
tcp,OTH,321,33,normal
tcp,SF,1,1,normal
tcp,SF,1,1,normal
tcp,OTH,81,25,normal
tcp,OTH,110,14,normal
tcp,OTH,85,34,normal
tcp,OTH,1,1,normal
tcp,OTH,168,36,normal
tcp,OTH,282,49,normal
tcp,OTH,55,36,normal
tcp,OTH,321,40,normal
tcp,OTH,56,33,normal
tcp,OTH,284,40,normal
tcp,OTH,326,43,normal
tcp,S1,0,0,normal
tcp,RSTO,14,4,normal
tcp,OTH,12,24,normal
tcp,OTH,323,37,normal
tcp,OTH,2,2,normal
tcp,SF,1,1,normal
tcp,RSTO,0,0,normal
tcp,OTH,4,4,normal
tcp,OTH,38,38,normal
tcp,OTH,39,37,normal
tcp,OTH,7,7,normal
tcp,SF,0,0,normal
tcp,OTH,357,49,normal
tcp,OTH,19,19,normal
tcp,OTH,285,27,normal
tcp,OTH,9,9,normal
tcp,OTH,335,49,normal
tcp,OTH,75,38,normal
tcp,OTH,168,23,normal
tcp,OTH,1,1,normal
tcp,OTH,58,38,normal
tcp,OTH,208,33,normal
tcp,OTH,309,33,normal
tcp,OTH,0,0,normal
tcp,SF,0,0,normal
tcp,OTH,0,0,normal
tcp,OTH,312,33,normal
tcp,OTH,0,0,normal
tcp,RSTO,8,6,normal
tcp,OTH,105,28,normal
tcp,OTH,300,32,normal
tcp,OTH,298,32,normal
tcp,SF,4,4,normal
tcp,OTH,306,32,normal
tcp,OTH,25,18,normal
tcp,OTH,181,38,normal
tcp,OTH,2,2,normal
tcp,OTH,4,15,normal
tcp,OTH,50,37,normal
tcp,SF,0,3,normal
tcp,SF,1,1,normal
tcp,RSTO,2,2,normal
tcp,OTH,73,34,normal
tcp,OTH,4,4,normal
tcp,OTH,287,38,normal
tcp,OTH,45,40,normal
tcp,OTH,120,41,normal
tcp,SF,0,5,normal
tcp,OTH,307,30,normal
tcp,SF,0,0,normal
tcp,RSTO,0,0,normal
tcp,OTH,298,36,normal
tcp,OTH,266,38,normal
tcp,OTH,139,33,normal
tcp,OTH,41,31,normal
tcp,SF,1,1,normal
tcp,OTH,66,20,normal
tcp,OTH,290,36,normal
tcp,OTH,15,21,normal
tcp,RSTO,0,0,normal
tcp,SF,0,0,normal
tcp,OTH,2,4,normal
tcp,OTH,6,6,normal
tcp,OTH,315,34,normal
tcp,SF,1,6,normal
tcp,S1,0,0,normal
tcp,RSTO,6,6,normal
tcp,OTH,7,9,normal
tcp,OTH,43,37,normal
tcp,OTH,58,33,normal
tcp,OTH,74,32,normal
tcp,OTH,193,45,normal
tcp,OTH,309,34,normal
tcp,OTH,202,41,normal
tcp,OTH,17,18,normal
tcp,OTH,159,41,normal
tcp,SF,2,2,normal
tcp,OTH,87,39,normal
tcp,OTH,75,34,normal
tcp,RSTR,0,0,normal
tcp,RSTR,0,0,normal
tcp,SF,1,1,normal
tcp,OTH,0,0,normal
tcp,OTH,93,24,normal
tcp,OTH,54,37,normal
tcp,OTH,8,14,normal
tcp,OTH,27,27,normal
tcp,OTH,287,32,normal
tcp,OTH,49,37,normal
tcp,OTH,0,39,normal
tcp,OTH,9,9,normal
tcp,OTH,69,33,normal
tcp,OTH,102,32,normal
tcp,OTH,290,30,normal
tcp,OTH,199,40,normal
tcp,OTH,15,15,normal
tcp,OTH,30,32,normal
tcp,OTH,283,42,normal
tcp,OTH,147,34,normal
tcp,OTH,488,43,normal
tcp,OTH,1,1,normal
tcp,OTH,99,25,normal
tcp,OTH,43,37,normal
tcp,OTH,311,35,normal
tcp,OTH,52,33,normal
tcp,OTH,0,0,normal
tcp,SF,1,1,normal
tcp,OTH,286,32,normal
tcp,OTH,459,50,normal
tcp,OTH,324,33,normal
tcp,OTH,156,34,normal
tcp,OTH,184,42,normal
tcp,OTH,126,34,normal
tcp,OTH,70,26,normal
tcp,OTH,78,31,normal
tcp,OTH,44,37,normal
tcp,OTH,87,45,normal
tcp,OTH,258,50,normal
tcp,OTH,266,18,normal
tcp,OTH,297,35,normal
tcp,OTH,247,50,normal
tcp,OTH,185,42,normal
tcp,SF,1,2,normal
tcp,SF,0,0,normal
tcp,OTH,64,36,normal
tcp,OTH,16,16,normal
tcp,OTH,138,32,normal
tcp,OTH,98,24,normal
tcp,OTH,2,4,normal
tcp,OTH,46,28,normal
tcp,OTH,13,19,normal
tcp,SF,0,0,normal
tcp,OTH,487,43,normal
tcp,OTH,158,31,normal
tcp,OTH,1,19,normal
tcp,SF,2,8,normal
tcp,OTH,166,35,normal
tcp,OTH,41,28,normal
tcp,OTH,126,26,normal
tcp,SF,0,0,normal
tcp,SF,0,0,normal
tcp,OTH,68,34,normal
tcp,OTH,249,23,normal
tcp,OTH,71,19,normal
tcp,OTH,0,0,normal
tcp,OTH,308,27,normal
tcp,OTH,149,38,normal
tcp,OTH,235,33,normal
tcp,OTH,1,6,normal
tcp,OTH,59,37,normal
tcp,OTH,74,35,normal
tcp,OTH,12,12,normal
tcp,SF,0,0,normal
tcp,OTH,322,50,normal
tcp,OTH,47,41,normal
tcp,OTH,187,33,normal
tcp,OTH,167,19,normal
tcp,OTH,1,8,normal
tcp,OTH,136,31,normal
tcp,OTH,285,39,normal
tcp,OTH,149,33,normal
tcp,RSTO,1,1,normal
tcp,OTH,128,33,normal
tcp,SF,2,2,normal
tcp,OTH,8,19,normal
tcp,OTH,9,34,normal
tcp,S1,0,0,normal
tcp,OTH,40,36,normal
tcp,OTH,291,31,normal
tcp,OTH,2,5,normal
tcp,SF,0,0,normal
tcp,OTH,121,31,normal
tcp,OTH,48,35,normal
tcp,OTH,31,36,normal
tcp,OTH,1,15,normal
tcp,OTH,50,36,normal
tcp,OTH,427,48,normal
tcp,OTH,32,35,normal
tcp,OTH,309,28,normal
tcp,OTH,13,31,normal
tcp,OTH,104,38,normal
tcp,OTH,226,28,normal
tcp,SF,0,0,normal
tcp,RSTR,0,2,normal
tcp,OTH,41,41,normal
tcp,OTH,36,37,normal
tcp,OTH,141,13,normal
tcp,OTH,74,37,normal
tcp,S1,0,0,normal
tcp,OTH,133,34,normal
tcp,OTH,1,1,normal
tcp,OTH,94,26,normal
tcp,OTH,230,48,normal
tcp,OTH,483,49,normal
tcp,OTH,469,49,normal
tcp,OTH,73,28,normal
tcp,OTH,21,21,normal
tcp,OTH,139,34,normal
tcp,SF,0,0,normal
tcp,OTH,13,15,normal
tcp,OTH,249,41,normal
tcp,OTH,4,8,normal
tcp,OTH,485,43,normal
tcp,OTH,0,0,normal
tcp,RSTO,0,0,normal
tcp,OTH,18,18,normal
udp,OTH,108,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,101,34,udpFlood
udp,OTH,116,37,udpFlood
udp,OTH,102,33,udpFlood
udp,OTH,158,33,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,86,42,udpFlood
udp,OTH,87,41,udpFlood
udp,OTH,107,40,udpFlood
udp,OTH,83,39,udpFlood
udp,OTH,83,40,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,103,34,udpFlood
udp,OTH,143,33,udpFlood
udp,OTH,111,33,udpFlood
udp,OTH,83,41,udpFlood
udp,OTH,119,33,udpFlood
udp,OTH,111,34,udpFlood
udp,OTH,106,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,164,33,udpFlood
udp,OTH,136,18,udpFlood
udp,OTH,113,34,udpFlood
udp,OTH,141,35,udpFlood
udp,OTH,86,42,udpFlood
udp,OTH,79,41,udpFlood
udp,OTH,106,33,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,63,26,udpFlood
udp,OTH,164,33,udpFlood
udp,OTH,148,33,udpFlood
udp,OTH,108,34,udpFlood
udp,OTH,48,22,udpFlood
udp,OTH,120,33,udpFlood
udp,OTH,139,33,udpFlood
udp,OTH,139,19,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,138,33,udpFlood
udp,OTH,106,40,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,73,29,udpFlood
udp,OTH,30,27,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,139,18,udpFlood
udp,OTH,60,25,udpFlood
udp,OTH,86,40,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,140,33,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,92,42,udpFlood
udp,OTH,111,33,udpFlood
udp,OTH,104,39,udpFlood
udp,OTH,95,42,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,141,26,udpFlood
udp,OTH,99,41,udpFlood
udp,OTH,110,34,udpFlood
udp,OTH,143,33,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,85,40,udpFlood
udp,OTH,141,34,udpFlood
udp,OTH,109,34,udpFlood
udp,OTH,137,33,udpFlood
udp,OTH,12,12,udpFlood
udp,OTH,136,10,udpFlood
udp,OTH,138,21,udpFlood
udp,OTH,149,33,udpFlood
udp,OTH,114,34,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,114,34,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,150,33,udpFlood
udp,OTH,106,34,udpFlood
udp,OTH,120,33,udpFlood
udp,OTH,29,26,udpFlood
udp,OTH,116,33,udpFlood
udp,OTH,84,41,udpFlood
udp,OTH,86,42,udpFlood
udp,OTH,102,33,udpFlood
udp,OTH,78,34,udpFlood
udp,OTH,69,27,udpFlood
udp,OTH,3,3,udpFlood
udp,OTH,14,14,udpFlood
udp,OTH,107,33,udpFlood
udp,OTH,165,33,udpFlood
udp,OTH,112,34,udpFlood
udp,OTH,106,34,udpFlood
udp,OTH,110,34,udpFlood
udp,OTH,23,23,udpFlood
udp,OTH,102,33,udpFlood
udp,OTH,131,33,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,26,26,udpFlood
udp,OTH,77,33,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,118,33,udpFlood
udp,OTH,100,34,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,138,12,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,55,24,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,46,21,udpFlood
udp,OTH,107,38,udpFlood
udp,OTH,108,34,udpFlood
udp,OTH,21,21,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,143,33,udpFlood
udp,OTH,112,34,udpFlood
udp,OTH,159,33,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,85,40,udpFlood
udp,OTH,5,5,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,141,33,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,156,33,udpFlood
udp,OTH,159,33,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,84,40,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,85,42,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,103,34,udpFlood
udp,OTH,164,33,udpFlood
udp,OTH,139,20,udpFlood
udp,OTH,1,1,udpFlood
udp,OTH,104,34,udpFlood
udp,OTH,141,34,udpFlood
udp,OTH,138,16,udpFlood
udp,OTH,141,21,udpFlood
udp,OTH,141,33,udpFlood
udp,OTH,144,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,138,12,udpFlood
udp,OTH,111,34,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,123,33,udpFlood
udp,OTH,130,33,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,90,42,udpFlood
udp,OTH,137,20,udpFlood
udp,OTH,105,33,udpFlood
udp,OTH,92,42,udpFlood
udp,OTH,107,33,udpFlood
udp,OTH,113,34,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,112,34,udpFlood
udp,OTH,111,34,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,91,42,udpFlood
udp,OTH,141,23,udpFlood
udp,OTH,99,42,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,100,42,udpFlood
udp,OTH,78,43,udpFlood
udp,OTH,103,33,udpFlood
udp,OTH,108,40,udpFlood
udp,OTH,135,18,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,82,40,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,52,24,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,33,30,udpFlood
udp,OTH,27,27,udpFlood
udp,OTH,161,33,udpFlood
udp,OTH,162,33,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,108,34,udpFlood
udp,OTH,139,17,udpFlood
udp,OTH,119,35,udpFlood
udp,OTH,108,34,udpFlood
udp,OTH,151,33,udpFlood
udp,OTH,102,33,udpFlood
udp,OTH,106,34,udpFlood
udp,OTH,82,42,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,101,34,udpFlood
udp,OTH,118,34,udpFlood
udp,OTH,103,33,udpFlood
udp,OTH,105,33,udpFlood
udp,OTH,18,18,udpFlood
udp,OTH,109,40,udpFlood
udp,OTH,151,33,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,113,33,udpFlood
udp,OTH,106,39,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,105,33,udpFlood
udp,OTH,111,34,udpFlood
udp,OTH,41,36,udpFlood
udp,OTH,86,40,udpFlood
udp,OTH,66,26,udpFlood
udp,OTH,116,33,udpFlood
udp,OTH,6,6,udpFlood
udp,OTH,138,15,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,96,43,udpFlood
udp,OTH,128,33,udpFlood
udp,OTH,116,34,udpFlood
udp,OTH,136,33,udpFlood
udp,OTH,160,33,udpFlood
udp,OTH,141,34,udpFlood
udp,OTH,131,33,udpFlood
udp,OTH,130,33,udpFlood
udp,OTH,115,34,udpFlood
udp,OTH,105,33,udpFlood
udp,OTH,130,33,udpFlood
udp,OTH,97,43,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,2,2,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,137,11,udpFlood
udp,OTH,120,33,udpFlood
udp,OTH,141,25,udpFlood
udp,OTH,37,34,udpFlood
udp,OTH,72,28,udpFlood
udp,OTH,61,25,udpFlood
udp,OTH,104,34,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,101,40,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,34,31,udpFlood
udp,OTH,135,33,udpFlood
udp,OTH,105,40,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,159,33,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,115,33,udpFlood
udp,OTH,141,27,udpFlood
udp,OTH,38,35,udpFlood
udp,OTH,15,15,udpFlood
udp,OTH,35,32,udpFlood
udp,OTH,113,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,162,33,udpFlood
udp,OTH,0,0,udpFlood
udp,OTH,115,37,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,146,33,udpFlood
udp,OTH,43,32,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,82,38,udpFlood
udp,OTH,105,34,udpFlood
udp,OTH,158,33,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,84,40,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,140,33,udpFlood
udp,OTH,119,33,udpFlood
udp,OTH,45,22,udpFlood
udp,OTH,93,42,udpFlood
udp,OTH,47,22,udpFlood
udp,OTH,113,34,udpFlood
udp,OTH,118,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,146,33,udpFlood
udp,OTH,143,33,udpFlood
udp,OTH,113,33,udpFlood
udp,OTH,131,33,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,152,33,udpFlood
udp,OTH,7,7,udpFlood
udp,OTH,117,34,udpFlood
udp,OTH,80,41,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,20,20,udpFlood
udp,OTH,138,19,udpFlood
udp,OTH,141,25,udpFlood
udp,OTH,103,34,udpFlood
udp,OTH,138,33,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,16,16,udpFlood
udp,OTH,102,34,udpFlood
udp,OTH,81,41,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,40,37,udpFlood
udp,OTH,140,21,udpFlood
udp,OTH,87,41,udpFlood
udp,OTH,145,33,udpFlood
udp,OTH,80,42,udpFlood
udp,OTH,70,28,udpFlood
udp,OTH,134,33,udpFlood
udp,OTH,129,33,udpFlood
udp,OTH,126,33,udpFlood
udp,OTH,103,40,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,141,33,udpFlood
udp,OTH,141,30,udpFlood
udp,OTH,65,26,udpFlood
udp,OTH,131,33,udpFlood
udp,OTH,112,33,udpFlood
udp,OTH,153,33,udpFlood
udp,OTH,137,11,udpFlood
udp,OTH,64,26,udpFlood
udp,OTH,42,34,udpFlood
udp,OTH,141,31,udpFlood
udp,OTH,32,29,udpFlood
udp,OTH,24,24,udpFlood
udp,OTH,143,33,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,151,33,udpFlood
udp,OTH,54,23,udpFlood
udp,OTH,49,21,udpFlood
udp,OTH,146,33,udpFlood
udp,OTH,117,34,udpFlood
udp,OTH,110,34,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,133,33,udpFlood
udp,OTH,110,33,udpFlood
udp,OTH,8,8,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,79,41,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,125,33,udpFlood
udp,OTH,154,33,udpFlood
udp,OTH,107,34,udpFlood
udp,OTH,106,33,udpFlood
udp,OTH,98,41,udpFlood
udp,OTH,114,33,udpFlood
udp,OTH,109,34,udpFlood
udp,OTH,93,42,udpFlood
udp,OTH,138,11,udpFlood
udp,OTH,131,33,udpFlood
udp,OTH,148,33,udpFlood
udp,OTH,108,33,udpFlood
udp,OTH,142,33,udpFlood
udp,OTH,13,13,udpFlood
udp,OTH,113,33,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,141,22,udpFlood
udp,OTH,102,40,udpFlood
udp,OTH,138,33,udpFlood
udp,OTH,166,33,udpFlood
udp,OTH,10,10,udpFlood
udp,OTH,138,13,udpFlood
udp,OTH,87,42,udpFlood
udp,OTH,87,42,udpFlood
udp,OTH,104,40,udpFlood
udp,OTH,117,33,udpFlood
udp,OTH,86,43,udpFlood
udp,OTH,86,41,udpFlood
udp,OTH,91,42,udpFlood
udp,OTH,137,33,udpFlood
udp,OTH,82,42,udpFlood
udp,OTH,108,38,udpFlood
udp,OTH,109,33,udpFlood
udp,OTH,136,33,udpFlood
udp,OTH,121,33,udpFlood
udp,OTH,44,33,udpFlood
tcp,S3,242,100,httpFlood
tcp,S3,137,100,httpFlood
tcp,S1,175,100,httpFlood
tcp,S3,129,100,httpFlood
tcp,S3,555,100,httpFlood
tcp,S3,756,100,httpFlood
tcp,S3,370,100,httpFlood
tcp,OTH,136,33,httpFlood
tcp,S3,749,100,httpFlood
tcp,S3,84,84,httpFlood
tcp,S3,786,99,httpFlood
tcp,OTH,62,42,httpFlood
tcp,S3,21,98,httpFlood
tcp,S3,214,100,httpFlood
tcp,S3,247,100,httpFlood
tcp,RSTO,804,100,httpFlood
tcp,S3,159,100,httpFlood
tcp,OTH,46,39,httpFlood
tcp,S3,135,100,httpFlood
