% isAttack normal:	1332
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-4,8,14,16,18-19,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute count numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,RSTR,880,3306,1,0,100,1,0,0,normal
tcp,SF,946,1461,1,0,100,1,0,0,normal
tcp,OTH,66,3970,1,0,94,1,0.07,0,normal
tcp,OTH,66,3491,1,0,49,1,0,0,normal
tcp,SF,946,1062,1,0,100,1,0,0,normal
tcp,OTH,66,2894,1,0,50,1,0,0,normal
tcp,SF,880,986,1,0,100,1,0,0,normal
tcp,SF,946,2351,1,0,100,1,0,0,normal
tcp,SF,946,3314,1,0,51,1,0,0,normal
tcp,OTH,66,3297,1,0,47,1,0.1,0,normal
tcp,S1,880,2206,1,0,100,1,0,0,normal
tcp,SF,946,2577,1,0,52,1,0,0,normal
tcp,OTH,66,5823,1,0,45,1,0.09,0,normal
tcp,S1,140,2657,1,0,100,1,0,0,normal
tcp,SF,946,1839,1,0,100,1,0,0,normal
tcp,OTH,66,2853,1,0,49,1,0,0,normal
tcp,SF,946,4000,1,0,98,1,0,0,normal
tcp,SF,946,3960,1,0,100,1,0,0,normal
tcp,OTH,66,3160,1,0,42,1,0,0,normal
tcp,SF,880,946,1,0,100,1,0,0,normal
tcp,SF,946,2324,1,0,100,1,0,0,normal
tcp,SF,946,3248,1,0,100,1,0,0,normal
tcp,OTH,66,3032,1,0,39,1,0.03,0,normal
tcp,OTH,66,3158,1,0,51,1,0.02,0,normal
tcp,OTH,66,3532,1,0,46,1,0.02,0,normal
tcp,SF,946,2501,1,0,100,1,0,0,normal
tcp,OTH,66,5687,1,0,47,1,0.15,0,normal
tcp,SF,880,2315,1,0,100,1,0,0,normal
tcp,OTH,66,4601,1,0,48,1,0.06,0,normal
tcp,SF,946,1143,1,0,100,1,0,0,normal
tcp,SF,946,2246,1,0,100,1,0,0,normal
tcp,OTH,146,2987,1,0,58,1,0.02,0,normal
tcp,OTH,66,2592,1,0,68,1,0,0,normal
tcp,OTH,66,6255,1,0,48,1,0.12,0,normal
tcp,SF,946,927,1,0,100,1,0,0,normal
tcp,SF,946,35,1,0,35,1,0,0,normal
tcp,RSTR,364,1894,1,0,100,1,0,0,normal
tcp,OTH,66,4646,1,0,52,1,0.02,0,normal
tcp,SF,946,1008,1,0,100,1,0,0,normal
tcp,SF,946,2167,1,0,50,1,0,0,normal
tcp,OTH,66,2616,1,0,51,1,0.13,0,normal
tcp,SF,946,3363,1,0,73,1,0,0,normal
tcp,S3,140,1966,1,0,100,1,0,0,normal
tcp,SF,946,1192,1,0,100,1,0,0,normal
tcp,SF,946,2882,1,0,77,1,0,0,normal
tcp,OTH,78,2467,1,0,85,1,0.01,0,normal
tcp,SF,946,746,1,0,100,1,0,0,normal
tcp,OTH,66,3089,1,0,43,1,0,0,normal
tcp,SF,946,2152,1,0,100,1,0,0,normal
tcp,SF,946,2137,1,0,100,1,0,0,normal
tcp,SF,946,2502,1,0,100,1,0,0,normal
tcp,OTH,66,3615,1,0,94,1,0.05,0,normal
tcp,SF,946,2314,1,0,100,1,0,0,normal
tcp,SF,946,2227,1,0,100,1,0,0,normal
tcp,SF,1024,3094,1,0,73,1,0,0,normal
tcp,OTH,66,5953,1,0,44,1,0.04,0,normal
tcp,S1,286,3563,1,0,100,1,0,0,normal
tcp,SF,946,3910,1,0,100,1,0,0,normal
tcp,SF,946,4195,1,0,76,1,0,0,normal
tcp,SF,946,2127,1,0,92,1,0,0,normal
tcp,OTH,66,4924,1,0,57,1,0,0,normal
tcp,OTH,66,5622,1,0,49,1,0,0,normal
tcp,SF,946,3375,1,0,100,1,0,0,normal
tcp,SF,946,2445,1,0,100,1,0,0,normal
tcp,SF,946,1862,1,0,100,1,0,0,normal
tcp,OTH,66,6368,1,0,26,1,0,0,normal
tcp,SF,946,3219,1,0,94,1,0,0,normal
tcp,OTH,66,3320,1,0,63,1,0,0,normal
tcp,OTH,78,5709,1,0,48,1,0.02,0,normal
tcp,SF,946,2113,1,0,100,1,0,0,normal
tcp,SF,946,1866,1,0,99,1,0,0,normal
tcp,S1,880,3489,1,0,100,1,0,0,normal
tcp,OTH,66,3197,1,0,84,1,0.07,0,normal
tcp,SF,946,2536,1,0,100,1,0,0,normal
tcp,SF,946,4113,1,0,100,1,0,0,normal
tcp,OTH,146,5840,1,0,55,1,0,0,normal
tcp,OTH,66,2838,1,0,45,1,0,0,normal
tcp,SF,946,2404,1,0,99,1,0,0,normal
tcp,OTH,66,4689,1,0,31,1,0.12,0,normal
tcp,OTH,66,3900,1,0,80,1,0,0,normal
tcp,OTH,66,3302,1,0,60,1,0.1,0,normal
tcp,SF,946,3157,1,0,100,1,0,0,normal
tcp,OTH,66,3042,1,0,48,1,0.12,0,normal
tcp,OTH,66,4468,1,0,54,1,0.07,0,normal
tcp,SF,946,1455,1,0,100,1,0,0,normal
tcp,OTH,78,3524,1,0,66,1,0,0,normal
tcp,OTH,66,2693,1,0,56,1,0,0,normal
tcp,SF,946,1836,1,0,100,1,0,0,normal
tcp,SF,946,2246,1,0,100,1,0,0,normal
tcp,SF,946,709,1,0,100,1,0,0,normal
tcp,OTH,146,2856,1,0,74,1,0.01,0,normal
tcp,S3,946,3628,1,0,100,1,0,0,normal
tcp,SF,946,1127,1,0,100,1,0,0,normal
tcp,SF,946,2041,1,0,100,1,0,0,normal
tcp,SF,946,3316,1,0,100,1,0,0,normal
tcp,SF,946,2154,1,0,98,1,0,0,normal
tcp,S2,352,2516,1,0,100,1,0,0,normal
tcp,OTH,66,2092,1,0,50,1,0.04,0,normal
tcp,SF,946,1087,1,0,100,1,0,0,normal
tcp,SF,946,2528,1,0,100,1,0,0,normal
tcp,SF,880,2565,1,0,100,1,0,0,normal
tcp,SF,946,1856,1,0,100,1,0,0,normal
tcp,SF,946,1893,1,0,92,1,0,0,normal
tcp,SF,880,2341,1,0,100,1,0,0,normal
tcp,OTH,66,3197,1,0,62,1,0.05,0,normal
tcp,SF,946,3875,1,0,100,1,0,0,normal
tcp,OTH,66,5764,1,0,45,1,0.17,0,normal
tcp,SF,946,2263,1,0,100,1,0,0,normal
tcp,OTH,66,2986,1,0,53,1,0.07,0,normal
tcp,SF,946,2846,1,0,77,1,0,0,normal
tcp,OTH,66,5961,1,0,45,1,0.04,0,normal
tcp,SF,946,2541,1,0,100,1,0,0,normal
tcp,OTH,66,3024,1,0,19,1,0,0,normal
tcp,SF,946,1893,1,0,50,1,0,0,normal
tcp,SF,946,3341,1,0,100,1,0,0,normal
tcp,OTH,146,3579,1,0,67,1,0.01,0,normal
tcp,OTH,78,2456,1,0,86,1,0.01,0,normal
tcp,SF,946,3905,1,0,100,1,0,0,normal
tcp,SF,946,1992,1,0,100,1,0,0,normal
tcp,SF,946,2224,1,0,100,1,0,0,normal
tcp,SF,946,1873,1,0,100,1,0,0,normal
tcp,OTH,66,3515,1,0,46,1,0.09,0,normal
tcp,OTH,66,3639,1,0,85,1,0,0,normal
tcp,OTH,66,5435,1,0,98,1,0.07,0,normal
tcp,SF,880,3854,1,0,75,1,0,0,normal
tcp,SF,880,4472,1,0,55,1,0,0,normal
tcp,OTH,66,2947,1,0,48,1,0,0,normal
tcp,SF,946,3081,1,0,90,1,0,0,normal
tcp,SF,946,797,1,0,100,1,0,0,normal
tcp,SF,946,2057,1,0,86,1,0,0,normal
tcp,OTH,66,3936,1,0,68,1,0.12,0,normal
tcp,OTH,66,4908,1,0,61,1,0.13,0,normal
tcp,SF,880,1462,1,0,100,1,0,0,normal
tcp,SF,1024,351,1,0,100,1,0,0,normal
tcp,SF,946,1971,1,0,100,1,0,0,normal
tcp,OTH,66,1452,1,0,52,1,0,0,normal
tcp,OTH,66,3258,1,0,31,1,0.19,0,normal
tcp,SF,946,1848,1,0,100,1,0,0,normal
tcp,OTH,66,3113,1,0,37,1,0.16,0,normal
tcp,OTH,66,2881,1,0,25,1,0.27,0,normal
tcp,OTH,66,3082,1,0,33,1,0.15,0,normal
tcp,OTH,66,2780,1,0,44,1,0.09,0,normal
tcp,SF,946,1189,1,0,100,1,0,0,normal
tcp,S3,748,2951,1,0,100,1,0,0,normal
tcp,OTH,66,3218,1,0,41,1,0.14,0,normal
tcp,SF,946,1991,1,0,100,1,0,0,normal
tcp,SF,946,2389,1,0,100,1,0,0,normal
tcp,OTH,66,5043,1,0,45,1,0.02,0,normal
tcp,RSTR,364,1896,1,0,100,1,0,0,normal
tcp,OTH,78,3005,1,0,73,1,0.01,0,normal
tcp,OTH,66,3814,1,0,41,1,0.02,0,normal
tcp,OTH,66,3536,1,0,35,1,0,0,normal
tcp,S1,286,2348,1,0,100,1,0,0,normal
tcp,SF,946,2104,1,0,100,1,0,0,normal
tcp,SF,946,2118,1,0,100,1,0,0,normal
tcp,OTH,66,2767,1,0,42,1,0.19,0,normal
tcp,SF,946,3883,1,0,100,1,0,0,normal
tcp,OTH,66,3262,1,0,47,1,0.17,0,normal
tcp,SF,946,3006,1,0,74,1,0,0,normal
tcp,SF,946,1944,1,0,100,1,0,0,normal
tcp,OTH,66,3140,1,0,49,1,0.18,0,normal
tcp,SF,946,3890,1,0,100,1,0,0,normal
tcp,SF,946,3387,1,0,100,1,0,0,normal
tcp,SF,946,3859,1,0,100,1,0,0,normal
tcp,OTH,66,4954,1,0,57,1,0,0,normal
tcp,OTH,66,2433,1,0,39,1,0.1,0,normal
tcp,OTH,66,3349,1,0,53,1,0.13,0,normal
tcp,S3,946,2191,1,0,100,1,0,0,normal
tcp,S3,958,3094,1,0,100,1,0,0,normal
tcp,SF,946,2276,1,0,100,1,0,0,normal
tcp,S3,946,1969,1,0,100,1,0,0,normal
tcp,SF,946,2082,1,0,100,1,0,0,normal
tcp,OTH,66,2855,1,0,50,1,0.06,0,normal
tcp,SF,946,2126,1,0,100,1,0,0,normal
tcp,OTH,66,5272,1,0,92,1,0.06,0,normal
tcp,SF,1120,2265,1,0,100,1,0,0,normal
tcp,SF,946,3170,1,0,100,1,0,0,normal
tcp,OTH,66,3542,1,0,48,1,0.02,0,normal
tcp,OTH,66,4848,1,0,48,1,0.06,0,normal
tcp,OTH,66,3518,1,0,46,1,0.15,0,normal
tcp,SF,946,2274,1,0,100,1,0,0,normal
tcp,SF,946,2761,1,0,52,1,0,0,normal
tcp,SF,1020,2049,1,0,100,1,0,0,normal
tcp,SF,946,1983,1,0,100,1,0,0,normal
tcp,OTH,66,5904,1,0,40,1,0.02,0,normal
tcp,OTH,146,3291,1,0,68,1,0.01,0,normal
tcp,SF,946,2194,1,0,100,1,0,0,normal
tcp,SF,946,3876,1,0,100,1,0,0,normal
tcp,SF,946,1945,1,0,100,1,0,0,normal
tcp,OTH,146,3312,1,0,47,1,0.02,0,normal
tcp,SF,946,3347,1,0,96,1,0,0,normal
tcp,OTH,78,5385,1,0,98,1,0,0,normal
tcp,OTH,66,5181,1,0,22,1,0,0,normal
tcp,SF,946,2524,1,0,99,1,0,0,normal
tcp,SF,946,3367,1,0,100,1,0,0,normal
tcp,SF,946,2067,1,0,100,1,0,0,normal
tcp,OTH,66,2857,1,0,37,1,0.18,0,normal
tcp,SF,946,2206,1,0,100,1,0,0,normal
tcp,SF,1042,1953,1,0,93,1,0,0,normal
tcp,OTH,66,5234,1,0,65,1,0.03,0,normal
tcp,OTH,78,5744,1,0,59,1,0.12,0,normal
tcp,SF,946,2008,1,0,100,1,0,0,normal
tcp,SF,2155,0,0,1,38,0,0,1,normal
tcp,OTH,66,308,1,0.01,33,1,0.97,0,normal
tcp,OTH,60,230,1,0,14,1,0.87,0.07,normal
tcp,OTH,60,37,1,0.07,44,1,0.82,0.16,normal
tcp,OTH,66,2,1,0.5,51,1,0.08,0.61,normal
tcp,SF,2654,0,0,1,11,0,0,1,normal
tcp,OTH,60,317,1,0.01,35,1,0.97,0,normal
tcp,SF,272,1,1,0,3,1,0,0.67,normal
tcp,SF,5390,3,1,0.4,68,1,0,0.96,normal
tcp,SF,1158,0,0,1,54,0,0,1,normal
tcp,OTH,66,8,1,0.53,44,1,0.09,0.64,normal
tcp,OTH,139,92,1,0.04,34,1,0.97,0,normal
tcp,OTH,66,1,1,0.5,44,1,0.02,0.98,normal
tcp,OTH,60,21,1,0.16,50,1,0.41,0.58,normal
tcp,OTH,60,22,1,0,45,1,0.48,0.51,normal
tcp,OTH,66,1,1,0.98,21,1,0.05,0.95,normal
tcp,OTH,66,91,1,0,18,1,0.95,0,normal
tcp,OTH,139,226,1,0.01,32,1,0.88,0.09,normal
tcp,OTH,60,323,1,0.01,35,1,0.97,0,normal
tcp,OTH,66,16,1,0.2,20,1,0.76,0.2,normal
tcp,OTH,60,45,1,0.43,36,1,0.97,0,normal
tcp,OTH,66,11,1,0.27,57,1,0.19,0.81,normal
tcp,OTH,60,262,1,0.02,49,1,0.98,0,normal
tcp,OTH,112,10,1,0,47,1,0.56,0.43,normal
tcp,OTH,154,17,1,0.19,48,1,0.39,0.6,normal
tcp,OTH,66,10,1,0.96,37,1,0.13,0.76,normal
tcp,OTH,74,118,1,0.01,33,1,0.97,0,normal
tcp,RSTR,2884,0,0,1,17,0,0,1,normal
tcp,OTH,60,68,1,0.45,47,1,0.77,0.21,normal
tcp,OTH,66,6,1,0.14,50,1,0.57,0.42,normal
tcp,OTH,66,4,1,0.67,44,1,0.09,0.91,normal
tcp,SF,1865,0,0,1,14,0,0,1,normal
tcp,OTH,60,416,1,0.01,47,1,0.98,0,normal
tcp,OTH,155,60,1,0.06,34,1,0.97,0,normal
tcp,OTH,60,284,1,0.02,49,1,0.98,0,normal
tcp,RSTO,3446,1,1,0.99,37,0,0,1,normal
tcp,RSTO,1577,11,1,0.87,41,1,0,0.98,normal
tcp,OTH,97,1,1,0.93,53,1,0.06,0.94,normal
tcp,SF,2673,0,0,1,49,0,0,1,normal
tcp,OTH,380,0,0,1,38,0,0,1,normal
tcp,OTH,112,0,0,1,48,1,0.04,0.96,normal
tcp,OTH,305,78,1,0.39,25,1,0.5,0.48,normal
tcp,SF,1134,0,0,1,71,0,0,1,normal
tcp,OTH,60,37,1,0.1,40,1,0.9,0.07,normal
tcp,OTH,155,1,1,0.8,49,1,0.02,0.98,normal
tcp,OTH,60,79,1,0.39,26,1,0.48,0.5,normal
tcp,SF,5714,0,0,1,65,1,0,0.97,normal
tcp,OTH,60,282,1,0,43,1,0.98,0,normal
tcp,OTH,66,5,1,0.17,50,1,0.71,0.28,normal
tcp,OTH,60,25,1,0.19,31,1,0.78,0.19,normal
tcp,OTH,158,0,0,1,43,1,0.66,0.33,normal
tcp,SF,272,1,1,0.5,39,1,0,0.69,normal
tcp,OTH,139,120,1,0.13,36,1,0.95,0.03,normal
tcp,RSTO,2949,3,1,0.94,40,1,0,0.93,normal
tcp,OTH,60,32,1,0.29,45,1,0.7,0.29,normal
tcp,OTH,60,139,1,0.17,33,1,0.97,0,normal
tcp,OTH,60,85,1,0.01,30,1,0.97,0,normal
tcp,SF,3685,0,0,0,30,0,0,1,normal
tcp,OTH,66,9,1,0.1,49,1,0.5,0.49,normal
tcp,OTH,66,476,1,0.01,49,1,0.98,0,normal
tcp,OTH,155,116,1,0.25,39,1,0.72,0.26,normal
tcp,RSTO,1271,1,1,0.98,43,1,0,0.98,normal
tcp,SF,1565,0,0,1,35,0,0,1,normal
tcp,OTH,97,0,0,1,34,1,0.2,0.79,normal
tcp,OTH,60,92,1,0.01,29,1,0.97,0,normal
tcp,OTH,60,72,1,0.01,33,1,0.97,0,normal
tcp,OTH,60,132,1,0.12,35,1,0.94,0.03,normal
tcp,OTH,60,144,1,0.02,32,1,0.97,0,normal
tcp,OTH,60,308,1,0.01,32,1,0.97,0,normal
tcp,OTH,60,131,1,0.02,33,1,0.97,0,normal
tcp,OTH,60,151,1,0.12,32,1,0.88,0.09,normal
tcp,OTH,66,276,1,0,32,1,0.97,0,normal
tcp,OTH,198,6,1,0,6,1,0.86,0,normal
tcp,OTH,66,0,0,1,0,0,0,0,normal
tcp,OTH,60,22,1,0.21,33,1,0.79,0.18,normal
tcp,OTH,60,26,1,0.43,44,1,0.58,0.41,normal
tcp,OTH,66,3,1,0.99,35,1,0.08,0.91,normal
tcp,OTH,201,3,1,0.95,43,1,0.07,0.93,normal
tcp,OTH,60,184,1,0.01,37,1,0.97,0,normal
tcp,SF,3028,0,0,1,48,0,0,1,normal
tcp,OTH,66,167,1,0.01,21,1,0.95,0,normal
tcp,OTH,60,60,1,0.1,43,1,0.84,0.14,normal
tcp,OTH,60,235,1,0.02,48,1,0.98,0,normal
tcp,OTH,60,289,1,0,33,1,0.97,0,normal
tcp,OTH,112,4,1,0.83,51,1,0.17,0.82,normal
tcp,OTH,60,109,1,0.03,34,1,0.97,0,normal
tcp,OTH,60,309,1,0.01,44,1,0.93,0.05,normal
tcp,OTH,60,126,1,0.29,19,1,0.95,0,normal
tcp,OTH,60,70,1,0,43,1,0.98,0,normal
tcp,OTH,66,7,1,0.97,40,1,0.12,0.88,normal
tcp,OTH,60,246,1,0.13,33,1,0.79,0.18,normal
tcp,OTH,66,188,1,0.03,39,1,0.9,0.08,normal
tcp,OTH,60,317,1,0.01,44,1,0.98,0,normal
tcp,SF,272,3,1,0,3,1,0,0,normal
tcp,OTH,156,134,1,0,13,1,0.93,0,normal
tcp,OTH,66,93,1,0.35,29,1,0.73,0.24,normal
tcp,OTH,66,8,1,0,47,1,0.54,0.45,normal
tcp,S1,1114,3,1,0.99,46,1,0,0.93,normal
tcp,OTH,60,228,1,0,29,1,0.97,0,normal
tcp,OTH,60,25,1,0,43,1,0.57,0.42,normal
tcp,OTH,60,136,1,0.2,33,1,0.97,0,normal
tcp,OTH,60,95,1,0.01,29,1,0.97,0,normal
tcp,OTH,60,324,1,0.01,33,1,0.97,0,normal
tcp,OTH,60,185,1,0.01,34,1,0.97,0,normal
tcp,OTH,60,288,1,0.02,49,1,0.98,0,normal
tcp,OTH,66,262,1,0,36,1,0.97,0,normal
tcp,OTH,60,30,1,0.3,46,1,0.64,0.35,normal
tcp,OTH,66,9,1,0.8,54,1,0.16,0.83,normal
tcp,OTH,60,183,1,0.01,42,1,0.98,0,normal
tcp,OTH,66,1,1,0,42,1,0.02,0.98,normal
tcp,OTH,60,58,1,0.03,37,1,0.97,0,normal
tcp,SF,9484,0,0,1,54,0,0,1,normal
tcp,OTH,60,9,1,0.1,20,1,0.67,0.3,normal
tcp,OTH,66,5,1,0.92,30,1,0.16,0.83,normal
tcp,S2,2170,5,1,0.85,17,1,0,0.82,normal
tcp,OTH,60,32,1,0.11,43,1,0.73,0.26,normal
tcp,OTH,60,446,1,0.01,49,1,0.98,0,normal
tcp,OTH,60,65,1,0.14,44,1,0.76,0.23,normal
tcp,S1,3033,0,0,1,37,0,0,1,normal
tcp,SF,272,0,0,1,58,0,0,1,normal
tcp,OTH,60,310,1,0.01,31,1,0.97,0,normal
tcp,OTH,60,439,1,0.01,48,1,0.98,0,normal
tcp,OTH,66,2,1,0.92,48,1,0.04,0.96,normal
tcp,OTH,60,209,1,0,31,1,0.97,0,normal
tcp,OTH,60,159,1,0,15,1,0.94,0,normal
tcp,OTH,66,310,1,0.01,31,1,0.97,0,normal
tcp,SF,272,0,0,1,20,0.44,0,0.8,normal
tcp,OTH,66,1,1,0,51,1,0.13,0.78,normal
tcp,OTH,60,217,1,0,41,1,0.98,0,normal
tcp,OTH,60,47,1,0.23,40,1,0.85,0.12,normal
tcp,OTH,60,40,1,0,28,1,0.97,0,normal
tcp,OTH,60,109,1,0,12,1,0.92,0,normal
tcp,OTH,66,9,1,0.18,40,1,0.22,0.78,normal
tcp,OTH,60,176,1,0.03,35,1,0.83,0.14,normal
tcp,OTH,138,6,1,0.81,47,1,0.17,0.83,normal
tcp,OTH,60,311,1,0.01,35,1,0.97,0,normal
tcp,SF,4091,0,0,1,74,1,0,0.99,normal
tcp,OTH,60,160,1,0.01,41,1,0.98,0,normal
tcp,OTH,66,1,1,0,34,1,0.03,0.97,normal
tcp,OTH,60,422,1,0.01,47,1,0.98,0,normal
tcp,OTH,66,105,1,0.24,21,1,0.95,0,normal
tcp,OTH,60,27,1,0.18,38,1,0.82,0.16,normal
tcp,OTH,66,302,1,0.01,40,1,0.93,0.05,normal
tcp,OTH,60,86,1,0.01,46,1,0.96,0.02,normal
tcp,SF,1994,0,0,1,79,0,0,1,normal
tcp,OTH,60,461,1,0.01,50,1,0.98,0,normal
tcp,OTH,60,320,1,0.01,39,1,0.97,0,normal
tcp,SF,764,0,0,1,54,1,0,0.96,normal
tcp,OTH,60,3,1,0.92,55,1,0.09,0.91,normal
tcp,RSTO,1519,13,1,0.62,21,1,0,0.38,normal
tcp,OTH,60,51,1,0.19,39,1,0.97,0,normal
tcp,OTH,66,2,1,0.99,39,1,0.05,0.95,normal
tcp,OTH,66,18,1,0.18,22,1,0.78,0.18,normal
tcp,OTH,60,30,1,0,43,1,0.68,0.3,normal
tcp,OTH,66,2,1,0.5,14,1,0.8,0.14,normal
tcp,OTH,60,287,1,0,29,1,0.97,0,normal
tcp,OTH,66,171,1,0.01,26,1,0.96,0,normal
tcp,OTH,60,37,1,0.38,38,1,0.92,0.05,normal
tcp,OTH,201,5,1,0.91,43,1,0.11,0.88,normal
tcp,OTH,60,313,1,0.02,50,1,0.98,0,normal
tcp,OTH,66,7,1,0.12,51,1,0.71,0.27,normal
tcp,OTH,60,102,1,0.01,44,1,0.98,0,normal
tcp,OTH,60,136,1,0.02,34,1,0.97,0,normal
tcp,OTH,60,184,1,0.01,40,1,0.98,0,normal
tcp,OTH,60,5,1,0,41,1,0.17,0.83,normal
tcp,S1,1846,0,0,1,41,0,0,1,normal
tcp,SF,15459,0,0,1,44,1,0,0.91,normal
tcp,OTH,60,142,1,0.04,33,1,0.97,0,normal
tcp,OTH,66,88,1,0,15,1,0.94,0,normal
tcp,OTH,60,207,1,0,32,1,0.97,0,normal
tcp,OTH,60,72,1,0.01,38,1,0.97,0,normal
tcp,OTH,545,5,1,0,19,1,0.35,0.63,normal
tcp,OTH,60,54,1,0.02,33,1,0.97,0,normal
tcp,OTH,60,108,1,0,22,1,0.96,0,normal
tcp,OTH,60,47,1,0,37,1,0.97,0,normal
tcp,SF,1527,0,0,1,70,0,0,1,normal
tcp,OTH,66,491,1,0.01,43,1,0.98,0,normal
tcp,OTH,60,153,1,0.02,34,1,0.97,0,normal
tcp,OTH,60,80,1,0.19,39,1,0.95,0.03,normal
tcp,S1,2196,1,1,0.99,39,1,0,0.97,normal
tcp,OTH,60,443,1,0.01,48,1,0.98,0,normal
tcp,OTH,60,168,1,0.01,33,1,0.97,0,normal
tcp,OTH,366,0,0,1,31,0,0,1,normal
tcp,OTH,60,128,1,0.02,33,1,0.97,0,normal
tcp,SF,4311,1,1,0,42,1,0,0.98,normal
tcp,OTH,66,13,1,0.71,52,1,0.36,0.63,normal
tcp,OTH,60,125,1,0.02,9,1,0.9,0,normal
tcp,SF,1787,0,0,1,65,0,0,1,normal
tcp,OTH,138,58,1,0.03,36,1,0.97,0,normal
tcp,OTH,60,148,1,0.12,33,1,0.85,0.12,normal
tcp,OTH,60,203,1,0,36,1,0.97,0,normal
tcp,SF,3680,0,0,1,51,1,0,0.9,normal
tcp,OTH,60,213,1,0,32,1,0.97,0,normal
tcp,OTH,60,239,1,0.02,48,1,0.98,0,normal
tcp,OTH,66,316,1,0.01,38,1,0.97,0,normal
tcp,SF,2403,2,1,0.5,45,1,0,0.93,normal
tcp,SF,2410,0,0,1,61,1,0,0.79,normal
tcp,OTH,60,98,1,0.03,32,1,0.91,0.06,normal
tcp,OTH,60,38,1,0.12,39,1,0.95,0.03,normal
tcp,OTH,60,35,1,0.77,36,1,0.19,0.81,normal
tcp,OTH,66,1,1,0.8,39,1,0.03,0.97,normal
tcp,RSTO,2368,0,0,1,28,0,0,1,normal
tcp,OTH,60,147,1,0.16,34,1,0.97,0,normal
tcp,OTH,66,6,0.83,0.97,36,0.83,0.14,0.86,normal
tcp,OTH,60,53,1,0.02,38,1,0.97,0,normal
tcp,OTH,66,2,1,0.99,32,1,0.06,0.94,normal
tcp,OTH,60,156,1,0.03,40,1,0.93,0.05,normal
tcp,OTH,60,236,1,0.02,48,1,0.98,0,normal
tcp,SF,4530,0,0,0,8,0,0,1,normal
tcp,OTH,112,14,1,0.07,54,1,0.69,0.3,normal
tcp,OTH,60,93,1,0.24,18,1,0.89,0.06,normal
tcp,OTH,60,131,1,0.01,37,1,0.97,0,normal
tcp,OTH,60,117,1,0.01,8,1,0.89,0,normal
tcp,RSTO,2004,0,0,1,35,0,0,1,normal
tcp,OTH,60,307,1,0.01,32,1,0.97,0,normal
tcp,OTH,60,82,1,0.05,34,1,0.97,0,normal
tcp,S1,10692,0,0,1,40,0,0,1,normal
tcp,OTH,60,309,1,0.01,33,1,0.97,0,normal
tcp,OTH,112,6,1,0.82,50,1,0.12,0.88,normal
tcp,SF,2706,0,0,1,43,0,0,1,normal
tcp,SF,272,4,1,0.2,31,1,0,0.71,normal
tcp,OTH,60,19,1,0.58,49,1,0.38,0.61,normal
tcp,OTH,60,20,1,0.23,44,1,0.49,0.5,normal
tcp,RSTR,56924,0,0,1,31,1,0,0.94,normal
tcp,OTH,60,146,1,0.13,34,1,0.86,0.12,normal
tcp,OTH,60,73,1,0.01,33,1,0.97,0,normal
tcp,OTH,60,217,1,0,41,1,0.98,0,normal
tcp,OTH,60,294,1,0,33,1,0.97,0,normal
tcp,OTH,66,1,1,0.86,43,1,0.02,0.98,normal
tcp,OTH,60,41,1,0.13,40,1,0.95,0.03,normal
tcp,OTH,171,0,0,1,46,0,0,1,normal
tcp,OTH,60,2,1,0.85,41,1,0.57,0.41,normal
tcp,OTH,60,3,1,0.7,51,1,0.1,0.9,normal
tcp,OTH,66,11,1,0.08,47,1,0.23,0.77,normal
tcp,OTH,60,170,1,0.01,34,1,0.97,0,normal
tcp,OTH,60,197,1,0.01,35,1,0.97,0,normal
tcp,OTH,60,89,1,0.27,28,1,0.97,0,normal
tcp,SF,1567,0,0,1,47,0,0,1,normal
tcp,OTH,66,16,1,0.84,41,1,0.38,0.61,normal
tcp,RSTO,2042,6,1,0.78,21,1,0,0.71,normal
tcp,OTH,60,31,1,0.3,46,1,0.66,0.33,normal
tcp,SF,272,2,1,0,2,1,0,0,normal
tcp,OTH,60,23,1,0.21,42,1,0.81,0.17,normal
tcp,SF,1955,0,0,1,47,0,0,1,normal
tcp,SF,7253,2,1,0.93,51,1,0,0.96,normal
tcp,OTH,60,145,1,0.01,37,1,0.97,0,normal
tcp,OTH,60,8,1,0.86,54,1,0.15,0.85,normal
tcp,OTH,66,259,1,0,35,1,0.97,0,normal
tcp,OTH,60,213,1,0,32,1,0.97,0,normal
tcp,OTH,60,291,1,0,38,1,0.97,0,normal
tcp,OTH,60,81,1,0,18,1,0.95,0,normal
tcp,OTH,66,166,1,0.01,35,1,0.97,0,normal
tcp,OTH,60,88,1,0.27,28,1,0.97,0,normal
tcp,OTH,60,312,1,0.01,44,1,0.93,0.05,normal
