% isAttack highrate:	500
% isAttack lowrate:	500
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:highrate, udpFlood:highrate, httpFlood:highrate, slowBody:lowrate, slowHeaders:lowrate, slowRead:lowrate-weka.filters.unsupervised.attribute.Remove-V-R3-5,9,14,18,21,27-weka.filters.unsupervised.attribute.Remove'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute same_srv_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute isAttack {highrate,lowrate}

@data
OTH,94,0,42,1,50,0,lowrate
OTH,60,0,1049,1,51,0,lowrate
RSTO,1034,1820,135,1,100,0,lowrate
OTH,75,0,104,1,50,0,lowrate
S1,370,0,271,1,100,0,lowrate
S1,370,0,799,1,100,0,lowrate
S1,296,0,16,1,17,0,lowrate
OTH,66,0,331,1,73,0,lowrate
S1,296,0,259,1,100,0,lowrate
OTH,103,0,87,1,50,0,lowrate
OTH,66,0,609,1,90,0,lowrate
S1,296,0,105,1,100,0,lowrate
S1,296,0,686,1,100,0,lowrate
OTH,80,0,170,1,50,0,lowrate
S1,296,0,217,1,100,0,lowrate
OTH,60,0,871,1,51,0.02,lowrate
S1,665,140,483,1,94,0,lowrate
OTH,60,0,620,1,89,0,lowrate
S1,710,206,112,0.99,99,0,lowrate
S1,148,0,224,1,100,0,lowrate
S1,296,0,343,1,100,0,lowrate
OTH,60,0,938,1,29,0.03,lowrate
S1,296,0,546,1,100,0,lowrate
OTH,650,0,4,1,29,0,lowrate
S1,370,0,562,1,100,0,lowrate
OTH,60,0,597,1,20,0.05,lowrate
OTH,60,0,851,1,47,0,lowrate
S1,370,0,60,1,100,0,lowrate
S1,370,0,775,1,100,0,lowrate
S1,370,0,480,1,100,0,lowrate
S1,621,140,780,1,99,0,lowrate
OTH,66,0,424,1,85,0,lowrate
OTH,116,0,161,1,50,0,lowrate
S1,148,0,68,1,89,0,lowrate
S1,370,0,227,1,100,0,lowrate
OTH,60,0,764,1,38,0,lowrate
OTH,60,0,844,1,49,0,lowrate
S1,296,0,476,1,100,0,lowrate
S1,74,0,333,1,100,0,lowrate
S1,296,0,389,1,100,0,lowrate
S1,74,0,50,0.98,81,0,lowrate
OTH,117,0,178,1,50,0,lowrate
OTH,66,0,604,1,89,0,lowrate
S1,370,0,197,1,100,0,lowrate
S1,370,0,34,1,100,0,lowrate
S1,296,0,300,1,100,0,lowrate
S1,222,0,613,1,100,0,lowrate
OTH,99,0,230,1,50,0,lowrate
OTH,60,0,1050,1,49,0,lowrate
OTH,85,0,45,1,69,0,lowrate
OTH,60,0,719,1,51,0.02,lowrate
OTH,85,0,54,1,50,0,lowrate
OTH,100,0,282,1,50,0,lowrate
S1,148,0,497,1,100,0,lowrate
RSTO,1105,958,97,1,98,0,lowrate
S1,74,0,503,1,100,0,lowrate
S1,665,140,101,1,97,0,lowrate
OTH,95,0,25,1,85,0,lowrate
S1,296,0,480,1,100,0,lowrate
S1,707,206,190,1,100,0,lowrate
S1,148,0,397,1,100,0,lowrate
OTH,66,0,596,1,90,0,lowrate
S1,296,0,227,1,100,0,lowrate
OTH,60,0,501,1,87,0,lowrate
OTH,117,0,269,1,50,0,lowrate
S1,370,0,250,1,100,0,lowrate
S1,296,0,234,1,100,0,lowrate
RSTO,1020,1019,9,1,10,0,lowrate
S1,296,0,376,1,100,0,lowrate
S1,370,0,306,1,100,0,lowrate
RSTO,1306,1688,279,1,100,0,lowrate
OTH,66,0,340,1,75,0,lowrate
OTH,60,0,955,1,34,0.03,lowrate
S1,296,0,773,1,100,0,lowrate
RSTO,912,953,707,1,100,0,lowrate
RSTO,1137,958,159,0.99,100,0,lowrate
S1,370,0,444,1,100,0,lowrate
S1,222,0,886,1,100,0,lowrate
OTH,66,0,522,1,83,0,lowrate
S1,370,0,234,1,100,0,lowrate
S1,370,0,568,1,100,0,lowrate
RSTO,2822,1490,359,1,100,0,lowrate
OTH,66,0,541,1,100,0,lowrate
RSTO,1034,1820,192,1,100,0,lowrate
OTH,66,0,382,1,85,0,lowrate
S1,370,0,566,1,100,0,lowrate
OTH,97,0,254,1,50,0,lowrate
S1,296,0,547,1,100,0,lowrate
S1,222,0,947,1,100,0,lowrate
S1,222,0,668,1,100,0,lowrate
S1,222,0,134,1,100,0,lowrate
S1,770,206,181,0.99,100,0,lowrate
OTH,60,0,970,1,29,0,lowrate
RSTO,1308,1754,510,1,100,0,lowrate
OTH,60,0,913,1,40,0,lowrate
S1,222,0,880,1,100,0,lowrate
OTH,60,0,945,1,37,0,lowrate
OTH,60,0,668,1,70,0.01,lowrate
OTH,60,0,640,1,48,0,lowrate
S1,222,0,395,1,100,0,lowrate
S1,370,0,465,1,100,0,lowrate
OTH,85,0,266,1,50,0,lowrate
S1,761,206,101,0.99,99,0,lowrate
OTH,60,0,750,1,51,0,lowrate
S1,148,0,161,0.99,100,0,lowrate
S1,296,0,164,1,100,0,lowrate
OTH,112,0,178,1,50,0,lowrate
S1,222,0,661,1,100,0,lowrate
S1,370,0,911,1,100,0,lowrate
S1,718,206,75,0.99,84,0,lowrate
OTH,60,0,350,1,75,0.01,lowrate
S1,296,0,510,1,100,0,lowrate
S1,148,0,235,1,100,0,lowrate
S1,296,0,127,1,100,0,lowrate
S1,296,0,244,1,100,0,lowrate
OTH,107,0,19,1,61,0,lowrate
S1,370,0,282,1,100,0,lowrate
S1,148,0,172,0.99,100,0,lowrate
S1,296,0,307,1,100,0,lowrate
S1,296,0,657,1,100,0,lowrate
OTH,60,0,952,1,53,0.02,lowrate
S1,296,0,562,1,100,0,lowrate
RSTO,1002,1019,168,1,100,0,lowrate
S1,296,0,84,1,100,0,lowrate
OTH,183,0,603,1,93,0,lowrate
S1,296,0,611,1,100,0,lowrate
S1,222,0,102,1,100,0,lowrate
OTH,408,0,300,1,50,0,lowrate
S1,296,0,380,1,100,0,lowrate
RSTO,2321,1424,592,1,100,0,lowrate
S1,148,0,122,1,100,0,lowrate
S1,296,0,635,1,100,0,lowrate
S1,296,0,109,1,100,0,lowrate
RSTO,946,953,58,1,84,0,lowrate
OTH,66,0,536,1,71,0,lowrate
RSTO,3504,1424,586,1,100,0,lowrate
RSTO,1087,958,113,1,100,0,lowrate
OTH,66,0,290,1,53,0,lowrate
S1,296,0,343,1,100,0,lowrate
OTH,66,0,338,1,75,0,lowrate
S1,370,0,239,1,100,0,lowrate
S1,296,0,398,1,100,0,lowrate
OTH,92,0,98,1,50,0,lowrate
RSTO,1123,958,60,1,75,0,lowrate
OTH,60,0,869,1,47,0.02,lowrate
S1,296,0,627,1,100,0,lowrate
S1,370,0,278,1,100,0,lowrate
OTH,125,0,201,1,50,0,lowrate
S1,296,0,855,1,100,0,lowrate
RSTO,1145,958,165,1,99,0,lowrate
RSTO,1256,1820,233,1,100,0,lowrate
S1,74,0,730,1,100,0,lowrate
RSTO,1144,1886,134,1,100,0,lowrate
OTH,60,0,837,1,49,0,lowrate
S1,296,0,89,1,100,0,lowrate
RSTO,1069,1024,368,1,100,0,lowrate
OTH,93,0,163,1,50,0,lowrate
OTH,60,0,646,1,55,0.02,lowrate
S1,74,0,143,1,100,0,lowrate
S2,1379,140,48,1,60,0,lowrate
S1,548,140,523,1,89,0,lowrate
S1,734,206,25,0.96,67,0,lowrate
OTH,115,0,238,1,50,0,lowrate
OTH,60,0,956,1,46,0.02,lowrate
OTH,60,0,629,1,47,0.02,lowrate
S1,74,0,520,1,100,0,lowrate
OTH,60,0,1121,1,55,0,lowrate
OTH,66,0,420,1,89,0,lowrate
S1,370,0,315,1,100,0,lowrate
S2,3954,74,893,1,100,0,lowrate
S1,370,0,177,1,100,0,lowrate
RSTO,919,953,75,1,90,0,lowrate
OTH,60,0,783,1,44,0.02,lowrate
RSTO,1131,1820,250,1,100,0,lowrate
RSTO,1169,1024,70,0.99,84,0,lowrate
OTH,60,0,1117,1,54,0,lowrate
S1,370,0,314,1,100,0,lowrate
OTH,408,0,0,0,0,0,lowrate
OTH,102,0,73,1,50,0,lowrate
S1,222,0,85,1,98,0,lowrate
S1,296,0,427,1,100,0,lowrate
S1,370,0,318,1,100,0,lowrate
RSTO,1011,1019,83,1,84,0,lowrate
S1,296,0,436,1,100,0,lowrate
S1,370,0,225,1,100,0,lowrate
OTH,60,0,672,1,91,0.01,lowrate
OTH,85,0,263,1,50,0,lowrate
OTH,60,0,642,1,66,0,lowrate
OTH,60,0,911,1,31,0.03,lowrate
S1,296,0,432,1,100,0,lowrate
S1,548,140,505,1,100,0,lowrate
S1,222,0,853,1,100,0,lowrate
OTH,60,0,905,1,46,0.02,lowrate
OTH,60,0,1035,1,53,0,lowrate
S1,665,140,89,1,94,0,lowrate
OTH,486,0,1,1,5,0,lowrate
S1,370,0,313,1,100,0,lowrate
OTH,180,0,202,1,100,0,lowrate
S1,1129,272,203,1,99,0,lowrate
OTH,132,0,604,1,93,0,lowrate
OTH,66,0,573,1,72,0,lowrate
RSTO,1019,1019,46,1,47,0,lowrate
S1,370,0,332,1,100,0,lowrate
OTH,66,0,368,1,82,0,lowrate
OTH,109,0,169,1,50,0,lowrate
S1,370,0,237,1,100,0,lowrate
S1,296,0,185,1,100,0,lowrate
S1,148,0,142,0.99,100,0,lowrate
RSTO,966,1019,194,1,100,0,lowrate
S1,222,0,582,1,100,0,lowrate
OTH,60,0,917,1,17,0.06,lowrate
S1,370,0,327,1,100,0,lowrate
S1,74,0,174,0.99,100,0,lowrate
RSTO,1157,1024,70,1,88,0,lowrate
OTH,78,0,188,1,50,0,lowrate
OTH,54,0,17,1,17,0.06,lowrate
RSTO,975,1886,106,1,100,0,lowrate
S1,370,0,289,1,100,0,lowrate
RSTO,945,1019,420,1,100,0,lowrate
S1,296,0,350,1,100,0,lowrate
OTH,66,0,581,1,81,0,lowrate
S1,370,0,299,1,100,0,lowrate
S1,370,0,233,1,100,0,lowrate
OTH,60,0,649,1,53,0,lowrate
S1,296,0,326,1,100,0,lowrate
OTH,60,0,938,1,37,0,lowrate
RSTO,1041,1019,419,1,100,0,lowrate
S1,370,0,298,1,100,0,lowrate
OTH,115,0,523,1,89,0,lowrate
RSTO,934,953,705,1,100,0,lowrate
S1,296,0,606,1,100,0,lowrate
S1,148,0,133,0.99,100,0,lowrate
OTH,60,0,1080,1,48,0.02,lowrate
OTH,113,0,16,1,30,0,lowrate
S1,222,0,396,1,100,0,lowrate
S1,296,0,327,1,100,0,lowrate
OTH,60,0,914,1,47,0,lowrate
OTH,106,0,182,1,50,0,lowrate
S1,370,0,264,1,100,0,lowrate
S1,370,0,820,1,100,0,lowrate
S1,370,0,680,1,100,0,lowrate
S1,296,0,41,1,100,0,lowrate
S1,760,206,178,0.99,100,0,lowrate
OTH,66,0,293,1,56,0,lowrate
OTH,60,0,1064,1,50,0.02,lowrate
OTH,643,0,1,1,20,0,lowrate
S1,370,0,225,1,100,0,lowrate
S1,148,0,82,1,94,0,lowrate
S1,296,0,634,1,100,0,lowrate
OTH,60,0,682,1,49,0,lowrate
S1,370,0,250,1,100,0,lowrate
S1,370,0,723,1,100,0,lowrate
S1,296,0,645,1,100,0,lowrate
OTH,60,0,765,1,39,0.03,lowrate
OTH,96,0,128,1,50,0,lowrate
S1,370,0,260,1,100,0,lowrate
OTH,60,0,3,1,54,0.04,lowrate
S1,665,140,495,1,94,0,lowrate
OTH,60,0,936,1,35,0,lowrate
OTH,120,0,193,1,50,0,lowrate
OTH,100,0,102,1,50,0,lowrate
OTH,66,0,577,1,83,0,lowrate
OTH,83,0,242,1,50,0,lowrate
S1,370,0,349,1,100,0,lowrate
S1,296,0,283,1,100,0,lowrate
OTH,158,0,227,1,100,0,lowrate
OTH,66,0,337,1,79,0,lowrate
S1,771,206,515,1,100,0,lowrate
S1,222,0,625,1,100,0,lowrate
OTH,637,0,7,1,32,0,lowrate
OTH,66,0,370,1,95,0,lowrate
S1,148,0,114,1,100,0,lowrate
S1,772,206,367,1,100,0,lowrate
OTH,60,0,788,1,37,0.03,lowrate
S1,222,0,566,1,100,0,lowrate
OTH,88,0,520,1,83,0,lowrate
RSTO,1168,1024,362,1,100,0,lowrate
OTH,60,0,347,1,79,0.01,lowrate
RSTO,947,1019,220,1,100,0,lowrate
OTH,97,0,193,1,50,0,lowrate
OTH,60,0,1046,1,49,0.02,lowrate
S1,611,272,115,0.99,100,0,lowrate
RSTO,1114,1024,143,1,100,0,lowrate
S1,720,206,182,0.99,99,0,lowrate
OTH,54,0,5,1,18,0.11,lowrate
OTH,66,0,504,1,84,0,lowrate
OTH,112,0,144,1,50,0,lowrate
OTH,103,0,220,1,50,0,lowrate
OTH,60,0,881,1,34,0.03,lowrate
S1,296,0,496,1,100,0,lowrate
S1,74,0,230,1,100,0,lowrate
OTH,66,0,120,1,59,0,lowrate
S2,1393,140,431,1,100,0,lowrate
S1,222,0,730,1,100,0,lowrate
S1,370,0,464,1,100,0,lowrate
OTH,66,0,536,1,80,0,lowrate
OTH,60,0,800,1,47,0.02,lowrate
S1,296,0,663,1,100,0,lowrate
OTH,97,0,187,1,50,0,lowrate
OTH,94,0,120,1,50,0,lowrate
OTH,66,0,492,1,91,0,lowrate
S1,370,0,264,1,100,0,lowrate
OTH,60,0,981,1,45,0,lowrate
OTH,108,0,71,1,50,0,lowrate
S1,222,0,519,1,100,0,lowrate
OTH,107,0,73,1,50,0,lowrate
S1,74,0,458,1,100,0,lowrate
S1,222,0,693,1,100,0,lowrate
S1,370,0,667,1,100,0,lowrate
OTH,66,0,600,1,74,0,lowrate
S1,296,0,199,1,100,0,lowrate
S1,934,338,740,1,100,0,lowrate
OTH,89,0,132,1,50,0,lowrate
S1,548,140,472,1,89,0,lowrate
S1,296,0,81,1,82,0,lowrate
RSTO,1078,1820,459,1,100,0,lowrate
RSTO,873,953,43,0.98,78,0,lowrate
S1,222,0,837,1,100,0,lowrate
S1,370,0,246,1,100,0,lowrate
S2,1268,140,47,1,59,0,lowrate
RSTO,1006,953,226,1,100,0,lowrate
S1,617,272,134,0.99,99,0,lowrate
RSTO,1148,958,62,1,77,0,lowrate
RSTO,1141,1024,704,1,100,0,lowrate
S1,370,0,357,1,100,0,lowrate
S1,649,206,56,0.98,78,0,lowrate
OTH,60,0,884,1,47,0.02,lowrate
S1,222,0,801,1,100,0,lowrate
S1,548,140,593,1,100,0,lowrate
S1,370,0,435,1,100,0,lowrate
OTH,60,0,7,1,29,0.07,lowrate
OTH,106,0,246,1,50,0,lowrate
OTH,60,0,860,1,41,0.02,lowrate
S1,296,0,612,1,100,0,lowrate
OTH,121,0,92,1,50,0,lowrate
OTH,66,0,443,1,88,0,lowrate
S1,617,272,95,0.99,94,0,lowrate
S1,74,0,366,1,100,0,lowrate
OTH,66,0,591,1,86,0,lowrate
OTH,60,0,786,1,50,0,lowrate
RSTO,5275,694,12,1,65,0,lowrate
OTH,97,0,247,1,50,0,lowrate
S1,74,0,253,1,100,0,lowrate
RSTO,896,953,57,1,83,0,lowrate
RSTO,1144,1886,116,1,100,0,lowrate
S1,296,0,824,1,100,0,lowrate
S2,1578,140,429,1,100,0,lowrate
S2,4735,74,619,1,100,0,lowrate
OTH,60,0,339,1,72,0.03,lowrate
S1,148,0,291,1,98,0,lowrate
S1,296,0,391,1,100,0,lowrate
S1,222,0,725,1,99,0,lowrate
OTH,60,0,656,1,42,0,lowrate
RSTO,923,953,155,0.99,99,0,lowrate
RSTO,1300,1820,362,1,100,0,lowrate
S1,74,0,281,1,100,0,lowrate
S1,148,0,317,1,100,0,lowrate
S1,370,0,679,1,100,0,lowrate
OTH,85,0,182,1,50,0,lowrate
OTH,60,0,841,1,57,0.02,lowrate
OTH,60,0,1086,1,51,0.02,lowrate
RSTO,1100,1886,44,1,75,0,lowrate
S1,665,140,461,1,97,0,lowrate
RSTO,3611,689,573,1,100,0,lowrate
OTH,85,0,67,1,50,0,lowrate
OTH,60,0,909,1,29,0.03,lowrate
S1,370,0,632,1,100,0,lowrate
S1,370,0,271,1,100,0,lowrate
S1,370,0,629,1,100,0,lowrate
S1,222,0,718,1,100,0,lowrate
OTH,66,0,293,1,55,0,lowrate
S1,148,0,162,0.99,100,0,lowrate
OTH,60,0,699,1,50,0,lowrate
RSTO,986,953,129,1,100,0,lowrate
S1,296,0,326,1,100,0,lowrate
S1,548,140,487,1,89,0,lowrate
